job_id,job_key,company_name,url,title,location,description,qualifications,working_condition
4003023008,paypaycard__4003023008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4003023008,Backend Engineer,Hybrid,"We are looking for backend engineers to build, or rebuild, rock solid services with a laser focus on scalability and maintainability.
PayPay Card aims at revolutionizing the credit card industry, making payment easier than ever, from two different angles:
Bring the credit card experience to the next level: we have many functionalities in the pipe to improve our product, not to mention the integration into the PayPay ecosystem as PayPay Card is part of the PayPay Group. (Re-)architect our systems landscape: we want to reassess and fix the behind-the-scenes to power a top-notch user experience. It is bundled with difficult design challenges to solve: we simply want to get it right.
As a fast-paced company leading the payments industry, we need our engineers to be versatile and enthusiastic to take on new challenges in order to stay at the forefront. Indeed, we strive for continuous improvement within our systems as well as outside our systems. Additionally, we value communication, to smoothly cooperate with other teams, and inclusivity, to efficiently navigate in a multicultural environment.",,
4003024008,paypaycard__4003024008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4003024008,Senior Backend Engineer,Hybrid,"We are looking for senior backend engineers to build, or rebuild, rock solid services with a laser focus on scalability and maintainability.
PayPay Card aims at revolutionizing the credit card industry, making payment easier than ever, from two different angles:
Bring the credit card experience to the next level: we have many functionalities in the pipe to improve our product, not to mention the integration into the PayPay ecosystem as PayPay Card is part of the PayPay Group. (Re-)architect our systems landscape: we want to reassess and fix the behind-the-scenes to power a top-notch user experience. It is bundled with difficult design challenges to solve: we simply want to get it right.
As a fast-paced company leading the payments industry, we need our engineers to be versatile and enthusiastic to take on new challenges in order to stay at the forefront. Indeed, we strive for continuous improvement within our systems as well as outside our systems. Additionally, we value communication, to smoothly cooperate with other teams, and inclusivity, to efficiently navigate in a multicultural environment.",,
4003029008,paypaycard__4003029008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4003029008,Frontend Engineer,Hybrid,"We are looking for web frontend engineers to work on the PayPay Card mini-application, and other web frontend, with a laser focus on scalability and maintainability.
PayPay Card aims at revolutionizing the credit card industry, making payment easier than ever, from two different angles:
Bring the credit card experience to the next level: we have many functionalities in the pipe to improve our product, not to mention the integration into the PayPay ecosystem as PayPay Card is part of the PayPay Group. (Re-)architect our systems landscape: we want to reassess our frontend systems relevancy and update the architecture according to our product & technical roadmap. It is bundled with difficult design challenges to solve: we simply want to get it right.
As a fast-paced company leading the payments industry, we need our engineers to be versatile and enthusiastic to take on new challenges in order to stay at the forefront. Indeed, we strive for continuous improvement within our systems as well as outside our systems. Additionally, we value communication, to smoothly cooperate with other teams, and inclusivity, to efficiently navigate in a multicultural environment.",,
4003030008,paypaycard__4003030008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4003030008,Senior Frontend Engineer,Hybrid,"We are looking for web frontend engineers to work on the PayPay Card mini-application, and other web frontend, with a laser focus on scalability and maintainability.
PayPay Card aims at revolutionizing the credit card industry, making payment easier than ever, from two different angles:
Bring the credit card experience to the next level: we have many functionalities in the pipe to improve our product, not to mention the integration into the PayPay ecosystem as PayPay Card is part of the PayPay Group. (Re-)architect our systems landscape: we want to reassess our frontend systems relevancy and update the architecture according to our product & technical roadmap. It is bundled with difficult design challenges to solve: we simply want to get it right.
As a fast-paced company leading the payments industry, we need our engineers to be versatile and enthusiastic to take on new challenges in order to stay at the forefront. Indeed, we strive for continuous improvement within our systems as well as outside our systems. Additionally, we value communication, to smoothly cooperate with other teams, and inclusivity, to efficiently navigate in a multicultural environment.",,
4003132008,paypaycard__4003132008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4003132008,社員紹介（リファラル）,Hybrid,,,
4006367008,paypaycard__4006367008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4006367008,Employee Referral,Hybrid,,,
4006896008,paypaycard__4006896008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4006896008,Salesforceエンジニア,Hybrid,,,
4035218008,paypaycard__4035218008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4035218008,バックエンドエンジニア（Product）,Hybrid,,,
4051173008,paypaycard__4051173008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4051173008,CS / カスタマーサポート担当,Tokyo,,,
4058809008,paypaycard__4058809008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4058809008,データサイエンティスト （与信領域）,Tokyo/Fukuoka,,,
4089245004,paypay__4089245004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4089245004,エンタープライズ営業担当,Hybrid,,,
4089251004,paypay__4089251004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4089251004,Frontend Engineer,Hybrid,"We are looking for a web frontend engineer to join PayPay. You will be building features that change how people in Japan use and manage their finances and business. As a fast-paced company leading the payments industry, we need our engineers to be versatile and enthusiastic to take on new challenges in order to stay at the forefront.",,
4089304004,paypay__4089304004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4089304004,IT統制担当/IT Controller,Hybrid,,,
4090172004,paypay__4090172004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4090172004,Automation QA Engineer,Hybrid,,"Minimum 3+ years of experience in developing, executing, and maintaining automated test cases for mobile applications, web applications, and/or APIs. Proven professional experience with at least one of the following automation frameworks/tools: Appium (for mobile), Selenium (for web), or Rest-Assured (for APIs). Proficient in utilizing Cucumber for defining and executing test cases. Well-versed in Continuous Integration/Continuous Deployment (CI/CD) tools such as Jenkins, Bitrise, or similar platforms. Basic understanding of microservices architecture and its associated testing challenges. Strong ability to analyze technical requirements, design comprehensive test strategies, and create detailed, effective test cases. Exceptional analytical and problem-solving skills, coupled with a meticulous attention to detail. Excellent communication skills, a team-oriented mindset, and the ability to work effectively both independently and collaboratively. Hands-on experience with AI productivity tools (NotebookLM, Gemini, Cursor AI, GitHub Copilot). Knowledge of OpenAI API usage, key management, embeddings, and LLM integration workflows. Familiarity with MCP server concepts and their integration in test automation pipelines. Understanding of AI system validation techniques, including testing for bias, hallucinations, drift, and robustness.",
4103344008,paypaycard__4103344008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4103344008,Data Analyst / データアナリスト,Hybrid,"Data analysis is an indispensable and crucial position for our growth. We strive to enhance our services by leveraging the insights gained from the vast amounts of data accumulated daily. We are moving beyond standard analytics and are heavily investing in statistical modeling , machine learning , and generative AI to predict user behavior, automate our processes, and provide a convenient and secure payment experience for our users. データ分析は私たちの成長になくてはならない重要なポジションです。私たちはユーザーにとってより便利で安全な決済体験を提供するため、日々蓄積される膨大なデータから得た分析結果を駆使し、さらに 統計モデリング、機械学習、生成AIの活用に大きく投資 することで、サービスの向上を目指しています。",,
4108294008,paypaycard__4108294008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4108294008,Bilingual Product Manager,Hybrid,,,
4115176008,paypaycard__4115176008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4115176008,Engineering Manager,Hybrid,"PayPay Card, member of the PayPay Group, embraced the challenge of internationalizing its engineering divisions. Additionally, we are revisiting our technical architecture and strive to make it right, improving scalability, maintainability and performances. To make it happen, we also go through rethinking our organization and processes as well. For this reason, we are looking for Engineering Managers (EM) with Japanese conversational abilities that not only make the team deliver timely with quality, but also can be a language and cultural bridge between the team and the different stakeholders.
The engineers of your team will mainly be English speakers but your stakeholders include Japanese speakers. Although we are introducing more and more English in our discussions, you will be expected to have frequent communication in Japanese.
This is a rare opportunity to take part in significant organizational changes as well as unprecedented technical challenges. While the company business is quite established, the engineering challenges we are tackling are on par with the hypergrowth style of challenges. You will be able to, and encouraged to, bring your ideas to sharpen our vision, may it be related to technical, organization or human matters.",,
4147073008,paypaycard__4147073008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4147073008,エンジニアリングマネジャー,Hybrid,,,
4250581008,paypaycard__4250581008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4250581008,マーケティング担当,Hybrid,,,
4250608008,paypaycard__4250608008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4250608008,シニアバックエンドエンジニア,Hybrid,,,
4525067008,paypaycard__4525067008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4525067008,データ基盤整備・分析担当（BigQuery、Google Analytics）,Hybrid,,,
4620128008,paypaycard__4620128008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4620128008,審査戦略企画,Tokyo/Fukuoka,,,
4639373008,paypaycard__4639373008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4639373008,プロダクトマーケティングマネージャー/リーダー候補,Tokyo/Fukuoka,,,
4641263008,paypaycard__4641263008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4641263008,回収戦略企画グループ/リーダー候補,Fukuoka,,,
4677658008,paypaycard__4677658008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4677658008,Platform Engineer,Hybrid,"PayPay Card is looking for a Cloud infrastructure and platform engineer for PayPay Card's cloud system. This role will be responsible for the engineering of Cloud Infrastructure Platforms to provide robust, reliable and cost-efficient Platform so that we can deliver the best experience for our growing customers base.",,
4726951004,paypay__4726951004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4726951004,ポイントソリューション営業担当,Hybrid,,,
4795109008,paypaycard__4795109008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4795109008,財務担当 / マネジャー候補,Tokyo,,,
4869920,appier__4869920,appier,https://job-boards.greenhouse.io/appier/jobs/4869920,"Senior Software Engineer, Backend Development","Taipei, Taiwan",,,
4888665004,paypay__4888665004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4888665004,Principal Software Engineer,Hybrid,"We are looking for a Principal Software Engineer to work on our various systems which need high scalability, reliability and availability. These challenges require creative thinking and a deep understanding of how software and platform work.
Our ideal candidate is an ace problem solver and a learner at heart. You should have a very high degree of comfort in a programming language of your choice. We offer a flexible work schedule and you get your choice of tools (both hardware and software) and most importantly, the opportunity to work on tough problems with the brightest minds around you. So, if challenges excite you, and you're ready for a big one, let us know.
Responsibilities:
Design, develop, test, deploy, maintain and improve software and core platform Lead technical aspects for multiple projects through hands-on execution and guidance of other engineers Provide architectural blueprints and technical leadership. Provides input and guidance during all phases of programs to solve challenging technical issues. Build common platforms to support different business vertical application systems Develop tools and contribute to open source wherever possible Adopt problem-solving as a way of life – always go to the root cause!
Experience:
Solid foundation in designing, implementing, and maintaining a large-scale distributed system. Experience in developing distributed platform systems such as Messaging Platforms, Pub/Sub Systems, Databases, Distributed Computing Frameworks, and Schedulers.
Tech Stack:
Our technology stack may vary based on project needs. Currently, we utilize:
Programming Languages: Java, Kotlin, Scala Frameworks and Tools: Spring Boot, JUnit, Resilience4j, Feign Databases: MySQL/AuroraDB, DynamoDB, ELK, Kafka, Redis, TiDB Deployment and Orchestration: Docker, Kubernetes, ArgoCD, AWS, GCP Development Tools: GitHub, IntelliJ, Gradle, Maven, npm/yarn, Flyway, Jenkins Data Analytics: BigQuery, Kibana, Spark Diagramming Tools: PlantUML, draw.io , miro.com Communication: Slack, Zoom
Qualifications:
Degree in Computer Engineering or Computer Science or 7+ years equivalent experience in software development Strong fundamentals in data structure, algorithm, operating system and object-oriented programming Deep understanding of concurrency, distributed computing, large-scale system, messaging and algorithm Software development experience in one or more general-purpose programming languages Interest and ability to learn new technology stacks as needed
Preferred Qualifications:
Experience in working for system development in finance, payment, or similar industries Experience with AWS services Contribute to open-source projects Language ability in Japanese and English is a plus (We have a professional translator but it is nice to have language skills)
Portrait:
Experience: Demonstrated experience designing and implementing large scale, high performance, micro-service based architectures utilizing new concepts and technologies where appropriate. Ownership: A mentoring approach to owning, managing and improving the technical aspects of a large scale system end to end. Communication : The ability to clearly and logically communicate your choice of technology and architectural decision based on its implementation strengths and limitations. Commitment : As a professional, commit to the growth and business goals of the organization and create impactful results by your ownership. Curiosity: Foster a development culture that explores new ideas knowing that we learn even from the ones that fail.",,
4896155004,paypay__4896155004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4896155004,金融法務担当,Hybrid,,,
4916119004,paypay__4916119004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4916119004,内部統制（IT統制担当）,Hybrid,,,
4919371004,paypay__4919371004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4919371004,Cloud Platform Engineer (DB Specialist),Hybrid,"We are working to provide the best financial services to users in Japan. We empower PayPay product by realizing efficient, stable and optimized storage services. PayPay is looking for Cloud Platform Engineers who specialize in databases at scale on mission critical systems.
Main Responsibilities
Database operations, including monitoring, configuration management, upgrade, scaling, backup, and data migration. Iterate on database operations to improve quality and efficiency Troubleshoot stability and performance problems Contribute to documentation for communicating knowledge, experience and for effective decision-making Research and test new tools in database ecosystems, and adopt them in PayPay Group.","More than 5 years of DBA experience with a minimum of 3 years MySQL or PostgreSQL experience. More than 3 years of AWS experience in recent years Hands-on experience with Infra as Code (IaC - terraform) Interested in new technologies and willing to improve operational quality and efficiency Familiar with shell and programming language for scripting(Python, Go,...)",
4944963004,paypay__4944963004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4944963004,システム監査（サイバーセキュリティ）担当,Hybrid,,,
4949971008,paypaycard__4949971008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4949971008,Automation QA Engineer,Hybrid,"At PayPay Card, we prioritize product quality to provide a seamless, safe, and secure financial experience to millions of users. We are seeking a full-stack QA engineer who can perform both manual and automated testing in the role of SDET. This position requires an individual who is strong in automating backend services, APIs, and microservices, while also being flexible in manual testing such as exploratory testing and usability verification.You will contribute to improving the quality of the entire PayPay Card system by formulating quality strategies, improving QA processes, and mentoring the team.",,
4954493004,paypay__4954493004,paypay,https://job-boards.greenhouse.io/paypay/jobs/4954493004,コンプライアンス担当,Hybrid,,,
4965238008,paypaycard__4965238008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4965238008,バックエンドエンジニア（審査/債権システム）,Hybrid,,,
4989832008,paypaycard__4989832008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/4989832008,データサイエンス推進担当（リーダー候補）,Hybrid,,,
5027415004,paypay__5027415004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5027415004,AML／CFTリスク管理,Hybrid,,,
5046820008,paypaycard__5046820008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5046820008,リスク管理（マネジャー候補）,Hybrid,,,
5057959008,paypaycard__5057959008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5057959008,情報セキュリティ推進/リーダー候補,Hybrid,,,
5082442008,paypaycard__5082442008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5082442008,人事企画,Hybrid,,,
5099204008,paypaycard__5099204008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5099204008,国際ブランド企画（分析・企画担当）,Hybrid,,,
5105078008,paypaycard__5105078008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5105078008,ネットワークエンジニア（パブリッククラウド）,Tokyo/Fukuoka,,,
5133177004,paypay__5133177004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5133177004,システムリスク管理担当,Hybrid,,,
5149320004,paypay__5149320004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5149320004,機械学習エンジニア（金融事業領域）,Hybrid,,,
5169408008,paypaycard__5169408008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5169408008,シニア・サイバーセキュリティエンジニア/CSIRT,Hybrid,,,
5170863008,paypaycard__5170863008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5170863008,キャッシング事業企画,Hybrid,,,
5178579008,paypaycard__5178579008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5178579008,経営企画担当（FP＆A）/ リーダー候補,Hybrid,,,
5193265004,paypay__5193265004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5193265004,CSIRTエンジニア,Hybrid,,,
5197632008,paypaycard__5197632008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5197632008,内部統制担当,Hybrid,,,
5199858004,paypay__5199858004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5199858004,内部統制（業務統制担当）,Hybrid,,,
5214187004,paypay__5214187004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5214187004,SOCア ーキテクト,Hybrid,,,
5215482008,paypaycard__5215482008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5215482008,システムリスク管理,Hybrid,,,
5223316008,paypaycard__5223316008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5223316008,AIセキュリティ基盤エンジニア,Hybrid,,,
5332115,appier__5332115,appier,https://job-boards.greenhouse.io/appier/jobs/5332115,Campaign Executive,"Taipei, Taiwan",,,
5471535004,paypay__5471535004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5471535004,Cloud Platform Engineer,Hybrid,"PayPay is looking for a Cloud Platform Engineer for PayPay's Cloud Based payment system. This role will be responsible for the engineering of Cloud Infrastructure Platforms to provide robust, reliable and cost-efficient Platform so that we can deliver the best experience for our growing customers base.","More than 5 years of technical and architectural experience in AWS-based infrastructure platforms Extensive technical hands-on experience with computing, networking, storage, and analytical services on Latest AWS Services Experience with Terraform based infrastructure as code (IAC) on AWS Experience in production level infrastructure change management and releases for high traffic & business-critical systems Experience in Cloud infrastructure and platform systems availability, performance and cost management Experience as an AWS administrator, including Multi AWS organization management, managing 50+ AWS accounts and 100+ users Strong understanding of cloud security best practices in Fintech Industry Demonstrated skill in programming and scripting languages, including Python, Shell Scripting, Go, and Rust Excellent oral, written, and interpersonal communication skills Proficiency in either English or Japanese",
5476743,appier__5476743,appier,https://job-boards.greenhouse.io/appier/jobs/5476743,"Senior Software Engineer, Data Backend (Ad Cloud)","Taipei, Taiwan",,,
5504316004,paypay__5504316004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5504316004,個店・SMB営業支援担当（販売戦略・企画推進）,Hybrid,,,
5587090004,paypay__5587090004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5587090004,Backend Engineer / バックエンドエンジニア (New Bank Project),Hybrid,,,
5636632004,paypay__5636632004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5636632004,新規事業企画・戦略／リーダー候補（チャージ関連業務・金融機関連携）,Hybrid,,,
5643353004,paypay__5643353004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5643353004,金融事業開発・新規事業企画（保険）,Hybrid,,,
5674900004,paypay__5674900004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5674900004,マーケティング推進担当（Fintech事業）,Hybrid,,,
5677616004,paypay__5677616004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5677616004,営業企画（戦略立案/企画推進担当）,Hybrid,,,
5681496004,paypay__5681496004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5681496004,CS業務企画（業務変革推進担当）,Hybrid,,,
5683465004,paypay__5683465004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683465004,CSシステム企画（業務変革推進担当/ボイス・テキスト担当）,Hybrid,,,
5683668004,paypay__5683668004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683668004,Backend Engineer,Hybrid,PayPay is looking for a Backend Engineer to work on our payment system to deliver the best payment experience for our customers.,"4+ years of experience in using Java under professional environment, or if you are non-Java user, excellent skills in generalized programming languages, such as Scala, Python, and Go. Interest and ability to learn other coding languages as needed. Experience with NoSQL databases and distributed cache. Strong fundamentals in data structures, algorithms and object-oriented programming. In-depth understanding of concurrency and distributed computing. Degree in Computer Engineering or Computer Science or 5+ years equivalent experience in SaaS platform development. Business level of English or Japanese. Hands-on experience with AI/LLM tools (e.g., ChatGPT, GitHub Copilot, Gemini, CodeWhisperer, or similar) in professional software development.",
5686546004,paypay__5686546004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686546004,事業戦略・事業企画 / リーダー候補,Hybrid,,,
5686555004,paypay__5686555004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686555004,新規事業開発・サービス企画 / 部長候補,Hybrid,,,
5704640004,paypay__5704640004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704640004,業務変革・プロジェクト推進担当（AI活用推進）,Hybrid,,,
5704642004,paypay__5704642004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704642004,次世代業務基盤の企画推進担当（AI活用推進）,Hybrid,,,
5729739004,paypay__5729739004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5729739004,金融事業企画（決済・クレジット領域）/ リーダー候補,Hybrid,,,
5733829004,paypay__5733829004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5733829004,Product Manager / プロダクトマネージャー (New Bank Project),Hybrid,,,
5741219004,paypay__5741219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5741219004,生成AI×データ分析推進リード（営業戦略）,Hybrid,,,
5745581,appier__5745581,appier,https://job-boards.greenhouse.io/appier/jobs/5745581,"Account Manager, Advertising Solutions","Amsterdam, North Holland, Netherlands; London, UK",,,
5765333004,paypay__5765333004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5765333004,資産運用事業戦略企画（リーダー候補）,Hybrid,,,
5782672004,paypay__5782672004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5782672004,マーケティング推進（プロダクトマーケティング/CRM施策推進）,Hybrid,,,
5793219004,paypay__5793219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5793219004,【AI Agent】Forward Deployed Engineer（社内DX・生産性革新担当）,Remote,,,
5817540004,paypay__5817540004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5817540004,Senior Product Manager,Hybrid,,"Bachelor’s degree in a technology related field or at least 3yrs of technical experience. At Least 4 years of Product Management or an equivalent role Business level of English language (written, verbal)",
5818516004,paypay__5818516004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818516004,データガバナンス推進,Hybrid,,,
5818643004,paypay__5818643004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818643004,セキュリティマネジメント（セキュリティ推進）,Hybrid,,,
5841548004,paypay__5841548004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5841548004,ファンドソース管理業務担当,Hybrid,,,
5843011004,paypay__5843011004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5843011004,営業支援担当（インサイドセールス）,Hybrid,,,
5850462004,paypay__5850462004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5850462004,新規事業開発・サービス企画 / リーダー候補（加盟店事業）,Hybrid,,,
5886166,appier__5886166,appier,https://job-boards.greenhouse.io/appier/jobs/5886166,"Account Manager, Vietnam","Hồ Chí Minh, Vietnam",,,
5977611004,paypay__5977611004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5977611004,マーケティング分析,Hybrid,,,
5978607004,paypay__5978607004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5978607004,Webディレクター,Hybrid,,,
5991405004,paypay__5991405004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991405004,新規事業開発・ 戦略 / マネージャー候補（グローバル領域）,Hybrid,,,
5991430004,paypay__5991430004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991430004,事業投資・事業開発担当（海外投資DD・PMI推進）,Hybrid,,,
5991683004,paypay__5991683004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991683004,新規事業開発・サービス企画（DeFi・ステーブルコイン活用）,Hybrid,,,
5991724004,paypay__5991724004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991724004,新規事業開発・サービス企画（Web3事業の会計・税務）,Hybrid,,,
5995106004,paypay__5995106004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5995106004,データガバナンス推進（リーダー候補）,Hybrid,,,
6170956,appier__6170956,appier,https://job-boards.greenhouse.io/appier/jobs/6170956,"Senior Software Engineer, Data Backend(Data Platform)","Taipei, Taiwan; Tokyo, Japan",,,
6483529,appier__6483529,appier,https://job-boards.greenhouse.io/appier/jobs/6483529,"Sales Manager of Enterprise Solution - BotBonnie, AIQUA","Taipei, Taiwan",,,
6491987,appier__6491987,appier,https://job-boards.greenhouse.io/appier/jobs/6491987,"Sales Manager, Enterprise Solutions","Seoul, South Korea",,,
6615942003,paidyinc__6615942003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/6615942003,Accountant,"Tokyo, Japan",,,
6677419,appier__6677419,appier,https://job-boards.greenhouse.io/appier/jobs/6677419,"Senior Sales/Associate Director (Hunter Sales)*Remote* AD Cloud Solution, DSP","San Francisco, US",,,
6783397,appier__6783397,appier,https://job-boards.greenhouse.io/appier/jobs/6783397,"Account Manager - Beijing, China","Beijing, China",,,
6787108,appier__6787108,appier,https://job-boards.greenhouse.io/appier/jobs/6787108,Investor Relations,"Tokyo, Japan",,,
6820898,appier__6820898,appier,https://job-boards.greenhouse.io/appier/jobs/6820898,"Software Engineer, Backend Development (Intern)","Taipei, Taiwan",,,
6854145,appier__6854145,appier,https://job-boards.greenhouse.io/appier/jobs/6854145,Digital Marketing (Campaign Management team),"Taipei, Taiwan",,,
6914976,appier__6914976,appier,https://job-boards.greenhouse.io/appier/jobs/6914976,"Senior Software Engineer, Machine Learning (Enterprise Solution)","Taipei, Taiwan",,,
6920166,appier__6920166,appier,https://job-boards.greenhouse.io/appier/jobs/6920166,"QA Automation Engineer - Fully Remote, Turkey Based","Istanbul, Türkiye",,,
6986250,appier__6986250,appier,https://job-boards.greenhouse.io/appier/jobs/6986250,Machine Learning Engineer (Intern),"Taipei, Taiwan",,,
6987027,appier__6987027,appier,https://job-boards.greenhouse.io/appier/jobs/6987027,"Senior Software Engineer, Machine Learning (AIXON)","Taipei, Taiwan",,,
